StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
1309,22,Male,African American,Bachelor's,8.072933889869557,25,No,Low,1,0,0,0,2.24
1310,20,Male,Other,High School,13.573201876537942,27,No,High,0,1,0,0,2.85
1311,22,Female,Caucasian,No,8.41793057518452,23,No,Moderate,1,0,0,0,2.47
1312,21,Male,Caucasian,Some College,19.228351556931468,7,No,Moderate,0,0,1,1,4.37
1313,22,Female,Asian,Bachelor's,11.985550356471837,24,No,Low,0,0,0,0,2.51
1314,21,Female,Asian,High School,16.14955871303818,25,No,Very Low,0,0,0,0,2.6
1315,21,Male,Caucasian,Some College,2.187118062189577,5,Yes,Low,0,1,0,0,4.13
1316,22,Female,Caucasian,No,7.9458258589181145,15,Yes,Very Low,0,1,0,0,2.94
1317,21,Female,Caucasian,Some College,6.736954028943054,27,No,Very High,0,0,0,0,2.4
1318,19,Female,Caucasian,Some College,11.389647762731837,3,Yes,High,1,0,0,0,4.39
1319,21,Female,Asian,Some College,17.222270401228513,11,No,High,0,0,1,0,4.11
1320,20,Male,African American,High School,1.5667643552401334,10,No,High,0,0,0,0,3.62
1321,22,Female,Caucasian,High School,1.4514959608942157,2,No,Low,1,0,0,0,4.04
1322,19,Female,Caucasian,High School,17.00635416315198,11,No,Very High,1,0,0,0,3.97
1323,22,Female,Caucasian,High School,4.257001720767148,29,Yes,High,1,1,0,0,2.68
1324,20,Male,Caucasian,No,13.375065088996275,4,No,Moderate,0,0,0,0,3.96
1325,20,Female,African American,Some College,10.857562647216103,5,Yes,Low,0,1,0,0,4.24
1326,20,Male,Other,Higher,16.657871897744588,18,No,High,0,0,0,0,3.22
1327,21,Male,Asian,Higher,2.5017781967280706,17,No,High,0,1,0,0,3.02
1328,21,Female,Caucasian,Bachelor's,2.5956593144522255,15,Yes,High,0,0,0,0,3.44
1329,22,Female,Asian,Some College,11.13636720556615,22,No,Very Low,0,0,0,0,2.76
1330,22,Male,Asian,Some College,18.92757306716742,10,No,Low,1,1,0,0,3.75
1331,19,Female,Asian,High School,8.299955167415085,4,No,Moderate,1,1,1,0,4.54
1332,19,Male,Caucasian,Some College,6.538842005093899,8,No,High,0,1,0,0,3.79
1333,22,Male,Caucasian,Some College,12.133786463957716,2,No,Very Low,0,0,0,0,4.09
1334,21,Female,Caucasian,Some College,18.608972010900622,29,No,Moderate,0,1,0,1,2.4
1335,20,Female,Caucasian,Some College,16.738556656892474,7,No,Moderate,0,0,0,0,3.91
1336,22,Male,Caucasian,High School,19.909672214664397,5,No,High,0,0,0,0,4.26
1337,19,Male,Caucasian,High School,0.4513716640475418,3,No,Moderate,1,0,0,0,4.24
1338,21,Male,Caucasian,Bachelor's,2.2571628942552446,11,No,Moderate,0,1,0,0,3.46
1339,22,Male,Asian,No,12.18935526733244,11,No,High,0,0,0,0,3.61
1340,22,Female,Caucasian,Some College,16.411528786676996,24,No,Very High,0,0,0,1,2.88
1341,21,Female,Caucasian,Bachelor's,5.704886846135331,20,No,Low,1,0,0,0,3.05
1342,22,Female,Other,Some College,4.784221760684375,15,No,Low,1,0,1,0,3.32
1343,21,Female,Other,Some College,15.739515987624017,9,No,Very High,1,0,1,0,4.18
1344,20,Female,Asian,High School,1.1276370770646316,21,No,Moderate,0,0,0,0,2.78
1345,21,Male,Other,High School,7.387652951651702,13,No,High,0,0,0,1,3.43
1346,21,Female,African American,Bachelor's,10.116184451846594,12,No,High,0,0,0,0,3.41
1347,21,Female,Other,Some College,11.206973487006469,8,No,Low,0,1,1,0,3.96
1348,22,Female,Caucasian,Some College,14.572303135855538,6,No,High,1,0,1,0,4.33
1349,22,Female,Caucasian,No,7.096914468613164,11,No,High,0,0,0,0,3.04
1350,21,Female,Caucasian,No,12.253686893492144,4,No,Moderate,0,0,0,0,4.13
1351,22,Male,Caucasian,Higher,11.707508455819127,17,No,Very Low,0,0,1,0,2.81
1352,19,Male,Caucasian,High School,10.952322013074943,3,No,Very High,0,0,0,0,4.16
1353,19,Male,African American,Some College,12.809665862844245,1,No,Moderate,0,1,0,0,4.17
1354,22,Female,Asian,No,5.188983421361526,2,Yes,High,0,0,0,0,4.39
1355,22,Male,African American,Some College,1.6929750716925795,25,No,High,0,0,0,0,2.35
1356,21,Male,Caucasian,Bachelor's,2.3854334407948685,11,Yes,Moderate,0,0,0,0,3.66
1357,20,Female,Asian,Some College,4.491647653078021,2,Yes,High,1,1,0,0,4.53
1358,22,Female,African American,High School,10.003958710455706,3,No,Very High,0,1,0,0,4.4
1359,19,Female,Caucasian,Some College,16.808855010920404,5,No,Moderate,0,0,1,0,4.51
1360,21,Male,African American,Some College,14.025866841767682,11,No,Moderate,0,0,0,0,3.29
1361,22,Male,Caucasian,Some College,15.780812084040942,18,No,Very High,1,0,0,0,3.66
1362,19,Female,Caucasian,Bachelor's,7.019512478521827,9,No,Low,1,0,0,1,3.5
1363,19,Female,Other,Some College,8.093074832971004,29,Yes,Very Low,0,0,0,0,2.54
1364,20,Male,Caucasian,Bachelor's,7.8736377198122565,0,Yes,Very High,0,0,1,0,4.91
1365,21,Male,Caucasian,Some College,3.8374636880900304,16,No,High,1,0,1,0,3.27
1366,21,Female,Asian,High School,1.2243331628714405,15,No,Very High,1,1,0,1,3.32
1367,20,Female,Asian,High School,11.818321856544536,8,No,Very Low,0,0,0,0,3.6
1368,20,Male,Caucasian,High School,19.784333668411723,24,Yes,Low,0,1,0,0,2.68
1369,21,Female,Caucasian,Bachelor's,3.3365940990052567,20,Yes,Low,0,0,0,0,2.85
1370,21,Male,Caucasian,Some College,0.9336963979854751,8,Yes,High,1,0,0,1,3.76
1371,22,Male,African American,Some College,15.590633636478659,26,No,High,0,0,0,0,2.47
1372,22,Male,Caucasian,High School,5.051720133694484,22,No,Moderate,0,0,1,0,2.26
1373,20,Male,Caucasian,High School,16.59287610705857,8,No,Very Low,0,0,0,0,3.67
1374,22,Female,Other,Some College,14.078733340690308,11,No,High,0,0,0,1,3.75
1375,19,Female,African American,Some College,18.91347074101609,22,Yes,Moderate,1,0,0,0,3.22
1376,22,Male,Caucasian,High School,8.178544715133441,8,Yes,Low,1,0,0,0,3.65
1377,22,Male,African American,Some College,13.239396789012684,14,No,Very High,0,1,0,0,3.94
1378,19,Male,African American,No,9.297095616265414,1,No,Low,1,0,0,0,4.25
1379,20,Male,Caucasian,High School,12.61177394617087,10,No,High,0,0,1,0,3.78
1380,19,Male,Caucasian,Some College,8.991978120154746,10,Yes,High,1,0,0,0,4.12
1381,22,Female,Asian,High School,3.7726449284814967,7,No,Moderate,1,1,0,1,3.89
1382,20,Female,Caucasian,Higher,10.157948320067618,22,No,Low,1,0,0,0,2.78
1383,22,Female,African American,High School,10.571684028748846,5,No,Moderate,1,0,0,1,4.0
1384,19,Female,Caucasian,High School,16.21207696520322,20,No,High,0,0,0,0,3.2
1385,19,Male,Caucasian,High School,14.710414115871624,19,Yes,Low,1,0,0,0,3.35
1386,22,Male,Caucasian,Some College,13.275832478828882,6,No,High,0,0,0,0,3.99
1387,21,Male,Caucasian,Some College,2.2677419110514507,2,No,Very High,0,0,0,0,4.25
1388,21,Male,Caucasian,Some College,14.4123258132743,7,No,Very High,0,0,1,0,4.23
1389,19,Male,Caucasian,No,10.006103127090295,17,No,Moderate,0,0,0,0,3.03
1390,19,Female,Asian,No,17.881990722123184,16,No,High,1,0,0,1,3.39
1391,21,Male,Other,Some College,18.397418682610855,10,No,Very High,0,0,0,0,3.83
1392,21,Female,Asian,Bachelor's,1.1031318120357092,1,No,Moderate,1,0,0,0,4.14
1393,22,Female,Asian,Bachelor's,16.412831207089575,24,Yes,Low,1,0,0,0,2.9
1394,22,Female,Caucasian,No,0.7539478084534124,20,No,Low,1,1,0,0,2.67
1395,21,Female,Other,Some College,7.343392513900453,26,No,Low,0,0,0,0,2.2
1396,22,Male,Caucasian,Bachelor's,10.845999512421582,23,No,High,0,0,1,0,2.5
1397,22,Female,Other,High School,2.962015972542549,18,No,Moderate,0,0,0,0,2.82
1398,20,Female,Other,Bachelor's,14.926276251381536,6,No,High,0,0,0,0,4.11
1399,22,Female,Asian,High School,0.16709408344277143,17,Yes,High,1,0,0,1,3.4
1400,19,Male,Other,Bachelor's,3.3719809686807367,7,No,High,1,1,0,0,4.28
1401,22,Male,African American,Some College,11.615936597069513,13,No,High,0,0,0,1,3.6
1402,22,Male,Caucasian,Bachelor's,14.287751240745848,6,No,Very Low,1,0,1,0,4.28
1403,21,Female,Caucasian,Some College,18.332862053878323,27,No,High,0,1,0,0,2.75
1404,19,Female,African American,High School,14.109933038692477,20,No,Moderate,0,0,0,0,2.92
1405,22,Male,Caucasian,Bachelor's,13.435585405097319,27,No,Moderate,0,1,0,0,2.65
1406,22,Female,African American,High School,7.886822927013286,26,No,Very Low,0,0,0,0,2.09
1407,20,Male,Other,High School,0.025688510536028275,3,No,Very High,1,0,0,0,4.2
1408,22,Male,Caucasian,Some College,2.403185174712439,16,No,Very High,1,0,0,0,3.54
1409,22,Female,Asian,Some College,10.691090895120784,4,No,Moderate,1,0,0,0,4.3
1410,20,Female,Other,Bachelor's,13.502597716888394,11,No,Moderate,0,1,0,0,3.83
1411,21,Female,Other,High School,8.34896567792925,8,No,High,0,1,0,0,3.82
1412,22,Female,Other,Some College,14.613580230567804,25,No,Low,0,0,0,0,2.58
1413,20,Male,African American,Some College,10.437245906643575,19,Yes,Low,1,1,1,0,3.41
1414,19,Male,Other,No,1.4835239118862442,12,No,High,0,0,0,0,3.2
1415,21,Male,Asian,High School,3.8403250193589766,24,No,Low,0,1,0,0,2.53
1416,19,Male,Caucasian,High School,16.799964464878858,27,No,Moderate,1,1,0,0,2.57
1417,19,Male,Caucasian,High School,14.49825493248879,17,Yes,Moderate,1,0,0,0,3.13
1418,20,Female,Asian,Higher,17.8952397402499,19,Yes,Moderate,1,0,0,0,3.14
1419,22,Male,Caucasian,Some College,2.3511449824187314,8,No,Low,1,1,0,0,3.7
1420,20,Male,African American,Some College,19.80445069230148,3,No,Moderate,0,0,0,0,4.55
1421,20,Male,African American,Higher,4.188134278998672,20,Yes,Moderate,0,1,0,0,3.08
1422,20,Female,Caucasian,High School,0.2355975257328402,26,No,Moderate,0,0,1,0,2.25
1423,20,Female,African American,Bachelor's,19.948458781071082,7,No,High,0,0,0,0,4.33
1424,21,Female,Asian,Some College,5.621477708902263,0,Yes,Very High,0,0,1,0,4.83
1425,22,Female,Caucasian,Bachelor's,13.360389050251198,16,No,Low,0,0,0,0,3.24
1426,19,Male,Caucasian,High School,3.533646283526104,24,No,High,1,0,0,1,2.79
1427,19,Male,Caucasian,Bachelor's,11.604570643982834,8,Yes,Low,0,0,1,0,3.9
1428,22,Female,Caucasian,High School,18.080699729091187,19,No,Moderate,0,0,0,1,3.05
1429,19,Female,Other,High School,6.403623348568772,12,No,Moderate,1,1,0,0,3.52
1430,22,Male,Caucasian,Some College,13.405079520887185,1,No,Moderate,0,0,0,0,4.45
1431,19,Male,African American,High School,3.75807177596833,12,No,High,1,1,0,0,3.51
1432,20,Female,Caucasian,Some College,12.495907974374505,8,No,Moderate,1,0,0,0,3.8
1433,19,Female,Caucasian,Some College,6.729007036350203,29,No,Moderate,1,0,0,0,2.22
1434,22,Female,Asian,Some College,4.224165171759033,19,No,High,0,1,1,0,3.16
1435,22,Female,Asian,High School,6.263641014072703,5,Yes,Low,1,0,0,0,4.18
1436,22,Male,Caucasian,No,3.576821370155987,27,No,Low,0,1,0,0,2.19
1437,22,Male,Caucasian,High School,18.038322156757655,0,Yes,Very Low,1,0,0,0,4.56
1438,22,Male,Caucasian,Some College,7.943737726342577,27,Yes,Low,0,0,0,0,2.44
1439,21,Female,Caucasian,High School,4.905586099487347,24,No,Moderate,0,1,0,0,2.7
1440,21,Female,African American,High School,8.968156820318658,4,No,Moderate,1,0,1,0,4.01
1441,19,Male,Caucasian,High School,6.4107233361299105,2,Yes,Low,0,0,0,1,4.33
1442,22,Male,Caucasian,No,14.88838507626652,3,No,Very Low,1,0,0,1,4.09
1443,19,Male,Caucasian,Some College,19.424398237709887,0,No,High,0,1,1,1,5.0
1444,22,Male,Other,Bachelor's,8.760673133952936,13,No,High,1,1,1,0,3.75
1445,22,Female,Other,High School,17.220667999444807,8,Yes,Very High,1,0,0,0,4.3
1446,21,Male,Caucasian,Some College,11.31726147119239,29,No,Very High,0,1,0,0,2.65
1447,21,Male,Asian,Some College,3.1447133018846696,23,No,Very High,0,1,0,1,3.14
1448,20,Male,Caucasian,Some College,13.812454841626831,3,No,High,1,1,1,1,4.47
1449,21,Male,Caucasian,Some College,10.268689942516403,17,Yes,High,1,0,0,0,3.63
1450,20,Male,Asian,Some College,13.01213046504207,13,No,Low,0,0,0,0,3.39
1451,20,Male,Other,Some College,17.7937482514333,24,No,High,1,1,0,1,3.11
1452,20,Male,Other,No,8.808691413120922,3,No,Very Low,0,0,0,0,4.16
1453,20,Female,African American,Some College,18.023552464347112,24,No,High,0,1,1,0,2.79
1454,20,Female,Caucasian,Some College,15.013380285633097,9,No,Moderate,0,0,0,1,3.93
1455,19,Female,Asian,No,9.772098517559694,2,No,High,1,0,1,0,4.69
1456,21,Female,Caucasian,High School,12.064442713159274,22,No,Very Low,1,1,0,1,2.98
1457,20,Male,African American,Higher,6.511622650380229,6,Yes,Moderate,0,1,1,0,4.41
1458,22,Female,Caucasian,Some College,19.671945994775484,9,No,Moderate,0,0,0,0,3.9
1459,21,Female,African American,Some College,13.34702326100792,12,No,Low,1,0,0,0,3.49
1460,21,Male,Caucasian,Bachelor's,0.8769370499325979,3,Yes,Moderate,0,1,1,0,4.25
1461,20,Male,Caucasian,Some College,6.532438114960176,17,No,Very Low,1,1,0,0,3.14
1462,19,Female,Other,Some College,12.46628867518115,10,No,Moderate,0,0,0,1,3.63
1463,20,Female,Caucasian,Some College,1.126665555984796,24,Yes,Moderate,0,0,0,1,2.48
1464,19,Male,African American,Bachelor's,0.47768382638285534,3,No,High,0,1,0,0,4.07
1465,22,Female,Caucasian,Some College,9.000484790556051,23,No,Moderate,1,0,1,0,2.78
1466,21,Male,Caucasian,Some College,6.6538035938534,13,No,Moderate,1,1,0,0,3.69
1467,22,Male,Caucasian,High School,8.765972160663317,17,No,Very High,0,0,0,0,3.25
1468,19,Male,Caucasian,Higher,5.253866197600104,7,No,Moderate,0,0,0,0,3.87
1469,19,Male,Asian,Some College,3.2943549388596183,26,Yes,Moderate,0,0,0,0,2.21
1470,22,Female,Caucasian,No,13.782867139606754,9,No,Moderate,1,0,0,0,3.98
1471,19,Male,Other,Bachelor's,10.29142232535601,4,No,High,1,1,0,1,4.29
1472,22,Male,African American,Some College,4.003084224987337,22,No,Moderate,1,1,0,0,3.02
1473,21,Female,Caucasian,No,6.391788525199966,6,Yes,Moderate,1,0,1,0,4.43
1474,22,Male,African American,Some College,11.836158153266519,11,Yes,High,1,1,0,0,3.93
1475,21,Female,African American,Some College,1.444586965449557,24,No,Very Low,0,0,0,0,2.0
1476,22,Female,Asian,Bachelor's,2.949060185323591,2,Yes,High,0,1,0,1,4.36
1477,19,Female,Caucasian,High School,1.4649120821478023,25,Yes,Moderate,1,0,0,0,2.78
1478,22,Male,Caucasian,Bachelor's,16.246346654282377,3,No,Moderate,0,0,0,1,4.15
1479,19,Female,Asian,Some College,15.048184664240186,9,No,High,0,0,0,0,3.98
1480,22,Female,Other,No,15.066258637585141,3,No,Low,0,0,0,0,4.0
1481,22,Male,Asian,Higher,14.32650686952056,14,Yes,High,0,1,1,0,4.1
1482,20,Female,Caucasian,Some College,13.387708473397383,28,Yes,Very High,0,0,0,1,2.89
1483,19,Female,Asian,High School,9.5398383075635,9,No,Moderate,0,0,0,0,3.89
1484,20,Female,Caucasian,Some College,12.8455632701423,20,No,Very High,0,0,1,0,3.2
1485,19,Female,Caucasian,Bachelor's,0.767231095759493,29,No,Very Low,0,0,0,0,2.0
1486,20,Female,Caucasian,High School,12.429288453135692,21,Yes,High,0,0,1,0,3.2
1487,21,Male,African American,High School,15.557554110737543,15,Yes,Moderate,1,0,0,0,3.67
1488,22,Female,Caucasian,High School,10.007167207687804,14,No,Moderate,0,0,0,1,3.21
1489,19,Female,Caucasian,High School,7.150266568544739,18,No,Low,1,1,0,1,3.26
1490,19,Male,Asian,Some College,5.5485346960195825,28,No,Moderate,1,0,0,0,2.16
1491,22,Male,Caucasian,Some College,12.85604100324165,19,Yes,Low,1,0,0,0,3.17
1492,19,Male,Caucasian,High School,13.856023972598175,18,No,Very High,1,1,0,0,3.62
1493,19,Female,Caucasian,High School,17.41935199725085,17,No,High,0,1,0,0,3.55
1494,20,Male,Other,High School,6.846681649219814,25,Yes,Low,0,1,0,0,2.43
1495,19,Female,African American,Bachelor's,15.395446147711711,11,No,Low,1,0,0,0,3.62
1496,21,Female,Caucasian,High School,11.227116483786759,24,Yes,High,0,0,1,0,2.97
1497,21,Male,Asian,Higher,17.656729813561583,15,No,Moderate,0,1,1,0,3.76
1498,22,Male,Asian,Some College,10.556242165912415,0,No,Low,0,0,0,0,4.19
1499,19,Female,Caucasian,High School,10.352596567959345,15,Yes,Moderate,1,0,1,0,3.64
1500,22,Male,African American,Bachelor's,11.557541628818182,1,No,Moderate,0,0,0,0,4.31
1501,21,Female,Asian,Some College,14.986307102848688,23,No,Low,0,0,0,0,2.76
1502,19,Male,African American,Some College,19.293809576569217,14,No,High,1,1,0,0,3.59
1503,19,Male,Caucasian,Higher,1.471267084315313,6,No,High,1,0,0,0,3.96
1504,22,Male,Asian,No,1.0686920478203432,27,No,Very Low,0,1,1,0,2.31
1505,21,Female,African American,No,18.75100674814677,0,Yes,Very High,1,0,0,0,4.96
1506,19,Male,Caucasian,Some College,10.597512510364123,4,Yes,Moderate,0,1,0,0,4.26
1507,22,Female,Caucasian,High School,12.298060291338722,9,Yes,Low,1,0,0,0,4.11
1508,21,Female,Caucasian,High School,9.648472031894578,21,No,Low,0,0,0,0,2.58
1509,22,Female,Caucasian,No,1.8731490521494898,20,Yes,Low,0,0,0,0,2.67
1510,20,Female,Asian,No,15.36178756837333,3,Yes,Moderate,1,1,0,0,4.75
1511,19,Male,Caucasian,Some College,14.944492901771739,13,No,Low,0,1,0,0,3.05
1512,20,Female,Caucasian,High School,6.23406642985624,12,No,Moderate,0,0,0,1,3.07
1513,21,Female,African American,Some College,6.124784904568008,0,No,Low,1,0,0,1,4.36
1514,20,Male,Caucasian,Some College,16.75682761811037,15,Yes,High,0,1,0,1,3.77
1515,20,Female,Other,Some College,1.4471451548265324,22,No,High,1,1,0,0,2.87
1516,21,Male,Caucasian,No,17.622102967131315,8,Yes,Moderate,0,0,0,0,3.99
1517,22,Female,Caucasian,Some College,5.1332337979182885,21,No,High,0,1,1,0,2.97
1518,20,Male,Caucasian,No,11.859694955109878,15,Yes,Very High,1,0,0,0,3.98
1519,22,Female,Caucasian,Some College,18.719883580035553,18,No,High,0,0,0,0,3.3
1520,20,Male,Caucasian,Bachelor's,13.56245003073293,14,No,Moderate,0,0,0,0,3.51
1521,22,Female,Asian,Some College,8.288596249340731,25,No,Moderate,0,1,0,0,2.54
1522,21,Female,Other,Some College,13.790684178108304,13,No,High,1,0,0,0,3.7
1523,20,Male,Caucasian,Some College,6.879592726327404,19,Yes,Low,0,0,0,0,2.95
1524,21,Male,African American,High School,5.545168326983722,9,Yes,Moderate,0,1,0,0,3.97
1525,20,Male,Asian,Bachelor's,19.933665558693594,20,No,Moderate,0,0,0,0,2.92
1526,21,Male,Asian,Bachelor's,15.015804623595754,11,No,High,0,1,0,1,3.87
1527,21,Female,Caucasian,High School,12.894399547636352,27,No,High,0,1,0,0,2.53
1528,20,Female,Caucasian,Some College,7.105792864386375,0,No,Moderate,1,1,1,0,4.9
1529,20,Male,Caucasian,Bachelor's,0.9832165831009632,20,No,Low,1,0,1,0,2.51
1530,20,Female,Asian,Higher,0.6211375207031122,16,Yes,Very High,0,0,0,0,3.41
1531,19,Male,Asian,Some College,11.083625108975976,8,Yes,Very Low,0,1,0,0,3.75
1532,22,Male,Caucasian,Some College,15.240654420781022,22,No,Very Low,1,0,1,0,2.66
1533,19,Female,Caucasian,High School,10.747583808877101,18,No,Moderate,0,0,1,0,3.06
1534,19,Female,Other,Higher,16.81570143878229,24,No,High,0,1,1,1,3.25
1535,21,Female,Asian,High School,0.6685306618644327,17,No,High,1,0,0,0,3.01
1536,20,Female,Other,Some College,7.335041528518802,27,No,Very High,1,1,0,0,2.49
1537,22,Female,Asian,High School,4.741407823483561,6,No,Low,0,0,1,0,3.62
1538,21,Female,Caucasian,High School,8.94545936314244,8,No,Moderate,0,0,1,0,3.83
1539,19,Female,African American,Some College,1.4475278638824496,21,No,Low,0,0,0,0,2.2
1540,20,Male,African American,Higher,19.08263283142145,25,No,High,0,0,1,0,2.99
1541,21,Male,Caucasian,No,4.465108021387218,20,No,Moderate,1,0,0,0,2.61
1542,20,Male,African American,Some College,18.446155509671694,11,No,Very Low,0,1,0,0,3.54
1543,21,Male,Asian,No,8.517863100733635,6,Yes,High,1,0,0,0,4.41
1544,20,Male,Caucasian,High School,19.71048266510436,13,Yes,Moderate,0,0,0,0,3.68
1545,19,Female,Asian,Some College,11.081167669204214,14,Yes,Moderate,0,1,0,0,3.44
1546,22,Male,African American,Some College,18.616657283516147,14,No,High,0,0,1,0,3.68
1547,19,Male,Other,High School,0.1069797738844569,5,No,Low,1,0,0,0,3.69
1548,22,Male,Caucasian,High School,14.964776123618002,20,No,Low,1,1,1,0,3.42
1549,20,Male,Caucasian,No,18.061013062050307,13,No,Low,0,0,1,0,3.65
1550,21,Male,African American,High School,2.7944113395790815,1,Yes,Moderate,0,1,0,0,4.5
1551,19,Male,Caucasian,Higher,1.9225170346430298,7,No,Low,1,1,0,0,3.81
1552,22,Male,Asian,Bachelor's,8.491452143719112,12,No,High,0,1,0,0,3.62
1553,19,Female,Asian,High School,18.673578122658704,22,No,Low,0,1,0,0,2.87
1554,22,Female,Caucasian,Some College,10.847731203808774,5,No,Very High,0,0,0,0,3.94
1555,19,Male,African American,Bachelor's,10.549129274434643,4,Yes,Low,0,1,0,0,4.26
1556,22,Female,African American,No,2.8225223659864374,4,No,Low,1,1,0,1,3.93
1557,22,Female,Caucasian,Bachelor's,0.01579022186437573,24,No,Low,0,0,0,0,2.18
1558,20,Female,Other,Bachelor's,16.202801814909225,0,No,High,1,0,0,0,4.73
1559,22,Female,Asian,No,1.7514912597247645,8,Yes,Moderate,1,1,0,0,3.95
1560,20,Male,African American,High School,12.67699637470648,5,No,High,1,0,1,0,4.53
1561,22,Female,Asian,Higher,18.29232909030383,19,No,High,0,1,0,0,3.19
1562,21,Female,Caucasian,Some College,4.17303826316862,25,No,Very High,0,0,1,0,2.58
1563,21,Female,Other,No,13.305456724738216,29,Yes,High,0,0,1,0,2.59
1564,21,Male,African American,High School,1.5739715341501892,6,No,Very Low,0,0,1,0,3.75
1565,22,Male,Asian,Some College,12.07510287675226,8,No,High,1,0,0,0,4.04
1566,20,Male,Asian,Some College,3.278634419064055,4,Yes,Very High,1,0,0,0,4.43
1567,20,Male,Caucasian,Some College,14.71907121030356,13,Yes,Very High,1,0,0,0,4.15
